Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
187,Blackangel61220,,6,2 - 4 - 0drop,47.42%,48.72%,Gengar,,blackangel61220
188,Emma S,,6,2 - 5 - 0drop,46.80%,47.67%,Gengar,,estro
189,Ayato,,6,2 - 4 - 0drop,46.76%,45.28%,Eternatus,,ayato
190,Dylanfairchild1,,6,2 - 5 - 0drop,46.20%,46.17%,Mew Genesect,,dylanfairchild1
191,Drayke,,6,2 - 7 - 0,45.86%,43.12%,Mew Genesect,,drayke
192,Zac C,,6,2 - 2 - 0drop,45.83%,48.89%,Arceus Flygon,,globaltrainer71
193,. Medichamptcg,,6,2 - 2 - 0drop,45.14%,52.44%,Victini Inteleon,,owohunt
194,Sharkapr,,6,2 - 4 - 0drop,45.11%,43.18%,Decidueye Inteleon,,sharkapr
195,paulolencioni,,6,2 - 3 - 0drop,44.68%,46.83%,Rapid Strike Malamar,,paulolencioni
196,KR54,,6,2 - 4 - 0drop,43.90%,41.73%,Leafeon Inteleon,,kr54
197,Darkanxopr7559,,6,2 - 2 - 0drop,43.75%,48.43%,Inteleon Inteleon,,darkanxopr7559
198,Grandrew,,6,2 - 7 - 0,43.34%,44.27%,Mew Genesect,,grandrew
199,Thallkristhall,,6,2 - 2 - 0drop,42.71%,49.10%,Mew Genesect,,thallkristhall
200,PokeYonko,,6,2 - 3 - 0drop,41.11%,45.37%,Charizard,,pokeyonko
201,BFFBEAR,,6,2 - 7 - 0,40.61%,43.55%,Mew Genesect,,bffbear
202,ReliikeR,,6,2 - 4 - 0drop,40.51%,49.49%,Mad Party,,reliiker
203,SithMikkel96,,6,2 - 4 - 0drop,40.20%,46.37%,Mew Genesect,,sithmikkel96
204,Garry Breech,,6,2 - 3 - 0drop,40.14%,50.08%,Gengar,,garebear2006
205,Blues Lee,,6,2 - 3 - 0drop,40.00%,47.04%,Mew Genesect,,bluezhin
206,Mario Yanez,,6,2 - 3 - 0drop,39.68%,49.43%,Arceus Duraludon,,marioyanez
207,IRLMath,,6,2 - 4 - 0drop,38.07%,44.35%,Jolteon Inteleon,,irlmath
208,Atomicsmash,,6,2 - 4 - 0drop,37.27%,42.12%,Arceus Duraludon,,atomicsmash
209,Redmoose,,6,2 - 4 - 0drop,36.31%,40.01%,Other,,redmoose
210,BrunoCA,,6,2 - 7 - 0,33.46%,37.01%,Gengar,,brunoca
211,fastandcool,,4,1 - 1 - 1drop,52.78%,51.25%,Hoopa Moltres,,fastandcool
212,Byron G,,3,1 - 1 - 0drop,61.11%,56.23%,Dark Arceus,,uyio
213,TrebDoggo,,3,1 - 3 - 0drop,59.72%,48.49%,Durant,,trebdoggo
214,iamflukeovo,,3,1 - 2 - 0drop,57.41%,52.03%,Mad Party,,iamflukeovo
215,Guithemegames,,3,1 - 1 - 0drop,56.35%,56.85%,Rapid Strike Malamar,,guithemegames
216,Vicariant23,,3,1 - 0 - 0drop,55.56%,37.81%,Mew Genesect,,vicariant23
217,Ryan P,,3,1 - 2 - 0drop,53.70%,54.55%,Other,,eevee5307
218,RULU1,,3,1 - 4 - 0drop,52.78%,46.74%,Mad Party,,rulu1
219,Frenillo,,3,1 - 3 - 0drop,52.78%,46.37%,Malamar (VMAX),,frenillo
220,Leomarin94,,3,1 - 2 - 0drop,51.85%,49.61%,Torterra,,leomarin94
221,SirToast07,,3,1 - 3 - 0drop,51.81%,44.92%,Arceus Duraludon,,sirtoast07
222,Juan Andree,,3,1 - 1 - 0drop,51.39%,57.78%,Other,,juanandree
223,xvCODZILLAvx,,3,1 - 1 - 0drop,51.39%,53.21%,Arceus Ice Rider,,xvcodzillavx
224,Vaughn,,3,1 - 3 - 0drop,50.69%,53.04%,Dark Arceus,,vaughn
225,MELTZakamudkip,,3,1 - 4 - 0drop,50.56%,43.53%,Suicune Inteleon,,meltzakamudkip
226,Juan Velez,,3,1 - 3 - 0drop,50.30%,44.56%,Mew Genesect,,xdjuanma
227,Regan Retzloff,,3,1 - 4 - 0drop,48.56%,50.14%,Mew Genesect,,regannator
228,MrSandy,,3,1 - 3 - 0drop,47.92%,48.28%,Victini,,mrsandy
229,Josh Cohen,,3,1 - 2 - 0drop,47.62%,48.39%,Gengar,,jcohenwc
230,ToF Luis Estrada,,3,1 - 2 - 0drop,47.49%,49.83%,Dark Arceus,,fester131313
231,Mikela G,,3,1 - 4 - 0drop,47.22%,48.04%,Sylveon,,realcloudberry
232,mdlsk10,,3,1 - 3 - 0drop,47.22%,47.05%,Gengar,,mdlsk10
233,BeamMeUp,,3,1 - 3 - 0drop,46.48%,46.64%,Inteleon Inteleon,,beammeup
234,Alex Walker,,3,1 - 3 - 0drop,46.25%,39.90%,Raichu Flaaffy,,missingno009
235,Brayden47267,,3,1 - 1 - 0drop,45.83%,57.31%,Suicune Ludicolo,,brayden47267
236,Ederbeteta,,3,1 - 3 - 0drop,45.14%,45.26%,Gengar,,ederbeteta
237,Gabriel Fernandez { raio120 },,3,1 - 3 - 0drop,45.14%,44.18%,Sirfetch'd Moltres,,raio120
238,Xama44,,3,1 - 5 - 0drop,45.04%,43.30%,Arceus Duraludon,,xama44
239,lordjuiceman,,3,1 - 4 - 0drop,44.35%,42.24%,Calyrex Inteleon,,lordjuiceman
240,Nicholas Homa,,3,1 - 2 - 0drop,43.89%,50.52%,Victini Inteleon,,aquiladisicilia
241,PokeMuca,,3,1 - 2 - 0drop,42.13%,49.06%,Gengar,,pokemuca
242,sirwavy1,,3,1 - 8 - 0,41.49%,40.03%,Dragapult Inteleon,,sirwavy1
243,eterioSP,,3,1 - 8 - 0,41.49%,39.04%,Mew Genesect,,eteriosp
244,CaptenWonder,,3,1 - 2 - 0drop,39.35%,49.90%,Charizard,,captenwonder
245,Steven White,,3,1 - 4 - 0drop,38.57%,43.27%,Gengar,,mynameissteven
246,Collin Ray,,3,1 - 3 - 0drop,38.19%,37.02%,Centiskorch,,aquaticblaze
247,veguita,,3,1 - 8 - 0,37.79%,40.86%,Rayquaza,,veguita
248,Iamtherealstory777,,3,1 - 1 - 0drop,37.50%,46.11%,Suicune Ludicolo,,iamtherealstory777
249,Zarbon,,3,1 - 4 - 0drop,36.67%,41.94%,Mew Genesect,,zarbon
