deck,opposing_deck,t_url,date,winrate,games_played
Arceus Inteleon,Darkrai,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Inteleon,Arceus Rayquaza,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Arceus Inteleon,Malamar (VMAX),https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,2
Arceus Inteleon,Wormadam Box,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Inteleon,Calyrex Palkia,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Inteleon,Amazing Reshiram,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Arceus Inteleon,Flaaffy,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,2
Arceus Inteleon,Eternatus,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,2
Arceus Inteleon,Rapid Strike Malamar,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Inteleon,Samurott Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Blissey,Durant,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.75,4
Blissey,Arceus Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.29,24
Blissey,Mew Genesect,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.69,16
Blissey,Eternatus,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,3
Blissey,Gengar,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,2
Blissey,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.38,26
Blissey,Arceus,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.33,3
Blissey,Dark Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.67,3
Blissey,Obstagoon Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,2
Blissey,Arceus Flying Pikachu,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,8
Blissey,Regis,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.36,11
Blissey,Palkia,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.67,6
Blissey,Darkrai,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Blissey,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.67,3
Blissey,Umbreon Urshifu,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Blissey,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,4
Blissey,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,2
Blissey,Dialga,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.25,4
Blissey,Other,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,2
Blissey,Arceus Duraludon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.29,7
Blissey,Arceus Rayquaza,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Blissey,Whimsicott,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,2
Blissey,Blissey,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,8
Blissey,Malamar (VMAX),https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Blissey,Zoroark Box,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Blissey,Sableye Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,2
Blissey,Calyrex Palkia,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,2
Blissey,Dragapult,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,2
Blissey,Zacian,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Blissey,Hisuian Samurott,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Blissey,Rapid Strike Malamar,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Blissey,Sylveon Arceus,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Blissey,Samurott Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,2
Blissey,Arceus Charizard,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Arceus Flying Pikachu,Arceus Flying Pikachu,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,8
Arceus Flying Pikachu,Arceus Duraludon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.25,4
Arceus Flying Pikachu,Sableye Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Flying Pikachu,Mew Genesect,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,6
Arceus Flying Pikachu,Regis,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.8,5
Arceus Flying Pikachu,Calyrex Palkia,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Flying Pikachu,Palkia,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,2
Arceus Flying Pikachu,Dialga,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.25,4
Arceus Flying Pikachu,Blissey,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.38,8
Arceus Flying Pikachu,Sylveon Arceus,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Flying Pikachu,Arceus Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.42,12
Arceus Flying Pikachu,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.45,11
Arceus Flying Pikachu,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.25,4
Arceus Flying Pikachu,Arceus,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Flying Pikachu,Dark Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Flying Pikachu,Arceus Rayquaza,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Arceus Flying Pikachu,Samurott Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Flying Pikachu,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Arceus Flying Pikachu,Morpeko Diancie,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Flying Pikachu,Frosmoth Inteleon Box,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Arceus Flying Pikachu,Flaaffy Raichu,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Arceus Flying Pikachu,Other,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Flying Pikachu,Gengar,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Duraludon,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.67,21
Arceus Duraludon,Mew Genesect,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.7,10
Arceus Duraludon,Regis,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.25,8
Arceus Duraludon,Arceus Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.38,16
Arceus Duraludon,Jolteon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Duraludon,Arceus Duraludon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.4,10
Arceus Duraludon,Zacian,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Duraludon,Calyrex Palkia,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.33,3
Arceus Duraludon,Arceus Flying Pikachu,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.75,4
Arceus Duraludon,Blissey,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.71,7
Arceus Duraludon,Samurott Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,2
Arceus Duraludon,Dialga,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.57,7
Arceus Duraludon,Amazing Reshiram,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Duraludon,Eternatus,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,2
Arceus Duraludon,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.33,3
Arceus Duraludon,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,2
Arceus Duraludon,Malamar (VMAX),https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Arceus Duraludon,Tapu Koko,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Arceus Duraludon,Other,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,2
Arceus Duraludon,Gengar,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Duraludon,Hisuian Lilligant,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,2
Arceus Duraludon,Palkia,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,2
Arceus Duraludon,Flaaffy,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Duraludon,Arceus Rayquaza,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Duraludon,Sableye Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Arceus Duraludon,Morpeko Diancie,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Arceus Duraludon,Frosmoth Inteleon Box,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Arceus Duraludon,Arceus,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Calyrex Inteleon,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.33,18
Calyrex Inteleon,Mew Genesect,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.46,13
Calyrex Inteleon,Other,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.67,3
Calyrex Inteleon,Dialga,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.17,6
Calyrex Inteleon,Regis,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.33,3
Calyrex Inteleon,Arceus Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.44,9
Calyrex Inteleon,Samurott Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Calyrex Inteleon,Arceus Flying Pikachu,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.75,4
Calyrex Inteleon,Blissey,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,4
Calyrex Inteleon,Durant,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,2
Calyrex Inteleon,Arceus Duraludon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.67,3
Calyrex Inteleon,Inteleon Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Calyrex Inteleon,Leafeon Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Calyrex Inteleon,Arceus,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Calyrex Inteleon,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Calyrex Inteleon,Calyrex Alcremie,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Calyrex Inteleon,Obstagoon Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Calyrex Inteleon,Amazing Reshiram,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Calyrex Inteleon,Calyrex Palkia,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,2
Calyrex Inteleon,Sableye Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Calyrex Inteleon,Eternatus,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Mew Genesect,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.46,13
Mew Genesect,Arceus Duraludon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.3,10
Mew Genesect,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.38,32
Mew Genesect,Arceus,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.75,4
Mew Genesect,Dark Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.33,3
Mew Genesect,Palkia,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.4,10
Mew Genesect,Morpeko Diancie,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.33,3
Mew Genesect,Malamar (VMAX),https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Mew Genesect,Arceus Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.55,29
Mew Genesect,Mew Genesect,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,20
Mew Genesect,Regis,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.33,12
Mew Genesect,Calyrex Alcremie,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Mew Genesect,Blissey,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.19,16
Mew Genesect,Dragapult,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,2
Mew Genesect,Dialga,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,8
Mew Genesect,Arceus Charizard,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,2
Mew Genesect,Arceus Flying Pikachu,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,6
Mew Genesect,Obstagoon Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Mew Genesect,Other,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,2
Mew Genesect,Samurott Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,2
Mew Genesect,Eternatus,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Mew Genesect,Flaaffy,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.33,3
Mew Genesect,Gengar,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,3
Mew Genesect,Amazing Reshiram,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Mew Genesect,Durant,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,2
Mew Genesect,Wormadam Box,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Mew Genesect,Calyrex Palkia,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Mew Genesect,Darkrai,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Mew Genesect,Sylveon Arceus,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Mew Genesect,Zacian,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.67,3
Mew Genesect,Frosmoth Inteleon Box,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,2
Mew Genesect,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,2
Mew Genesect,Flaaffy Raichu,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,2
Mew Genesect,Arceus Rayquaza,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Mew Genesect,Whimsicott,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Mew Genesect,Suicune Ludicolo,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Dialga,Palkia Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.36,14
Dialga,Rapid Strike Malamar,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,2
Dialga,Arceus Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.38,24
Dialga,Palkia,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.67,6
Dialga,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
Dialga,Mew Genesect,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.12,8
Dialga,Arceus Flying Pikachu,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.75,4
Dialga,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.83,6
Dialga,Dark Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.75,4
Dialga,Dialga,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,8
Dialga,Arceus Duraludon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.43,7
Dialga,Other,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.75,4
Dialga,Arceus,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Dialga,Malamar (VMAX),https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,2
Dialga,Calyrex Alcremie,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.5,2
Dialga,Blissey,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,4
Dialga,Samurott Inteleon,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,2
Dialga,Gengar,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.33,3
Dialga,Arceus Charizard,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Dialga,Suicune Ludicolo,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,1
Dialga,Regis,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.67,3
Dialga,Whimsicott,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,0.0,2
Dialga,Morpeko Diancie,https://play.limitlesstcg.com/tournament/ln43/,2022-06-21,1.0,1
