Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
128,yoppe06,,9,3 - 3 - 0drop,54.35%,50.25%,Palkia Inteleon,,yoppe06
129,klamburglar,,9,3 - 5 - 0drop,53.66%,51.71%,Regis,,klamburglar
130,Yuya Satake,,9,3 - 5 - 0drop,53.26%,50.62%,Regis,,yuya
131,kingdra zertel,,9,3 - 3 - 0drop,52.31%,57.54%,Regis,,warzertel
132,LiamHalliburton,,9,3 - 3 - 0drop,51.65%,54.26%,Other,,liamhalliburton
133,Gustavo M,,9,3 - 5 - 0drop,51.38%,50.95%,Blissey,,ikkyzin
134,stella,,9,3 - 3 - 0drop,51.19%,51.20%,Other,,stella
135,ChampionLuck,,9,3 - 3 - 0drop,50.94%,46.92%,Palkia Inteleon,,championluck
136,Greg Kerien,,9,3 - 3 - 0drop,50.25%,52.49%,Blissey,,ctcatsgk
137,Brainez,,9,3 - 5 - 0drop,50.00%,48.18%,Mew Genesect,,brainez
138,oviUE,,9,3 - 3 - 0drop,49.68%,51.16%,Calyrex Inteleon,,oviue
139,Josh Frink,,9,3 - 6 - 0,49.63%,46.29%,Calyrex Inteleon,,dreamjew
140,Adam Johnston,,9,3 - 3 - 0drop,49.31%,50.31%,Arceus Malamar,,adgejo
141,HegsterTCG,,9,3 - 2 - 0drop,48.87%,55.76%,Arceus Malamar,,hegstertcg
142,Jorden Hamilton,,9,3 - 3 - 0drop,48.38%,47.39%,Dialga Bronzong,,jordenhamiltontcg
143,Christopher Black,,9,3 - 3 - 0drop,48.15%,58.45%,Arceus Rayquaza,,iwphoto5416
144,joey ward,,9,3 - 3 - 0drop,47.95%,51.74%,Arceus Inteleon,,trainerward80
145,mouldyodin,,9,3 - 3 - 0drop,47.64%,50.90%,Arceus Inteleon,,mouldyodin
146,ing g,,9,3 - 2 - 0drop,45.32%,51.84%,Dialga Bronzong,,gabrielekarra
147,xerneas12352,,9,3 - 2 - 0drop,45.29%,51.53%,Other,,xerneas12352
148,LunaAngelinaR,,9,3 - 6 - 0,44.44%,45.75%,Shadow Rider Whimsicott,,lunaangelinar
149,mojelly302,,9,3 - 3 - 0drop,43.51%,50.73%,Jolteon Inteleon,,mojelly302
150,Jak Hall,,9,3 - 3 - 0drop,43.47%,49.25%,Arceus,,batman2
151,Chesslife,,9,3 - 3 - 0drop,41.85%,46.75%,Venusaur,,chesslife
152,ForemostWalnut,,9,3 - 3 - 0drop,41.84%,48.79%,Arceus Duraludon,,foremostwalnut
153,wefs,,9,3 - 6 - 0,40.10%,45.06%,Gengar,,wefs
154,PokeTroopsTCG,,9,3 - 4 - 0drop,39.68%,43.67%,Zoroark Box,,poketroopstcg
155,Marco Cifuentes,,9,3 - 3 - 0drop,39.26%,47.90%,Calyrex Inteleon,,marcocifuentes
156,SensualFetus,,9,3 - 6 - 0,37.47%,43.65%,Arceus,,sensualfetus
157,neoman357,,8,2 - 2 - 2drop,53.74%,51.86%,Regis,,neoman357
158,apester1111,,7,2 - 3 - 1drop,50.46%,52.23%,Blissey,,apester1111
159,Juan T,,7,2 - 2 - 1drop,44.44%,51.60%,Dark Inteleon,,evanbastian
160,Isabelle M,,7,2 - 2 - 1drop,39.50%,49.01%,Arceus Duraludon,,isabellemadore
161,Aman227,,6,2 - 2 - 0drop,62.95%,53.68%,Palkia Inteleon,,aman227
162,Rogério Bombardelli,,6,2 - 1 - 0drop,60.74%,53.56%,Urshifu Inteleon,,rkbp
163,Kashvinder Singh,,6,2 - 3 - 0drop,56.11%,49.26%,Calyrex Inteleon,,kashmann27
