Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
70,bdbare,,12,4 - 3 - 0drop,59.29%,51.18%,Arceus Inteleon,,bdbare
71,NoahDonen,,12,4 - 3 - 0drop,56.63%,54.02%,Gengar,,noahdonen
72,PokeMuca,,12,4 - 3 - 0drop,56.18%,52.07%,Jolteon Inteleon,,pokemuca
73,PCGMcaceres,,12,4 - 5 - 0,55.56%,51.24%,Arceus Malamar,,pcgmcaceres
74,HoodiePTCG,,12,4 - 3 - 0drop,55.32%,58.88%,Entei Ludicolo,,hoodieptcg
75,Askabe,,12,4 - 5 - 0,54.72%,50.14%,Mew Genesect,,askabe
76,john wanggaard,,12,4 - 3 - 0drop,53.00%,55.38%,Arceus Inteleon,,ttoabyssal
77,James Simms,,12,4 - 3 - 0drop,52.78%,54.98%,Arceus Inteleon,,4600737
78,ToFGonzalo,,12,4 - 5 - 0,52.57%,48.40%,Inteleon Inteleon,,tofgonzalo
79,Danuwat Wantha,,12,4 - 3 - 0drop,51.64%,47.20%,Rapid Strike Malamar,,guywantha
80,eliasquinn,,12,4 - 5 - 0,51.23%,46.41%,Arceus Inteleon,,eliasquinn
81,Ontaro29,,12,4 - 5 - 0,49.81%,47.85%,Other,,ontaro29
82,ImmortalBojji,,12,4 - 5 - 0,48.77%,52.29%,Rapid Strike Malamar,,immortalbojji
83,YoongKaiJian,,12,4 - 3 - 0drop,48.40%,55.29%,Mew Genesect,,yoongkaijian
84,ChristianDeputy,,12,4 - 3 - 0drop,46.26%,56.17%,Mew Genesect,,christiandeputy
85,Zarbon,,12,4 - 3 - 0drop,44.56%,50.63%,Mew Genesect,,zarbon
86,GoRush,,12,4 - 3 - 0drop,41.70%,47.60%,Arceus Malamar,,gorush
87,TonyToon119,,12,4 - 3 - 0drop,40.80%,48.22%,Mew Genesect,,tonytoon119
88,Erich Francis,,11,3 - 2 - 2drop,54.76%,52.21%,Urshifu Inteleon,,ef72489
89,NRG allezliverpool,,10,3 - 3 - 1drop,57.94%,51.83%,Urshifu Inteleon,,allezliverpool69
90,ZeSantos1703,,10,3 - 2 - 1drop,50.73%,48.47%,Mew Genesect,,zesantos1703
91,Gumilakilla,,9,3 - 3 - 0drop,67.86%,57.81%,Suicune Ludicolo,,gumilakilla
92,Aman227,,9,3 - 3 - 0drop,61.51%,52.13%,Mew Genesect,,aman227
93,[GUH] Pablo,,9,3 - 3 - 0drop,60.17%,54.49%,Dragapult Inteleon,,drtastebad
